"genes","logFC","logCPM","PValue","FDR"
"NEMF",-0.511877068596944,5.59384135639795,2.98266828975791e-07,1.60075645248577e-06
"CCDC130",0.479427127708632,4.63423549493518,3.0037955344018e-07,1.61115842987002e-06
"NAB1",0.718606691449325,3.75166916375356,3.01952473024807e-07,1.61865463327061e-06
"SLC25A39",0.560287954083803,5.08073660985657,3.0282751728729e-07,1.62240325715553e-06
"TMEM65",-0.609959625643637,5.72973100173846,3.03140932572238e-07,1.62314034140042e-06
"SENP2",-0.370500740122104,5.41241409804037,3.0380308244278e-07,1.62574275595901e-06
"CDNF",-0.69390074965283,3.62745678010364,3.07280564461415e-07,1.64255882906085e-06
"GAB3",0.73886719521892,2.16757035712124,3.07301386392382e-07,1.64255882906085e-06
"ITM2A",0.876352088652891,4.57055755242587,3.08846547506357e-07,1.64986254631434e-06
"7-Mar",-0.388169760012331,6.43657473695132,3.09844083256127e-07,1.65423408475264e-06
"LMAN1",-0.443764562734806,6.23665182086618,3.10296899969519e-07,1.65569403677377e-06
"ARL5A",-0.65860846568888,5.59596848843851,3.1333907661423e-07,1.67096072572268e-06
"IER3IP1",-0.449237277167973,5.11005427055775,3.21306140947122e-07,1.71245784473608e-06
"ENAH",1.03159320119707,6.79860514546791,3.22443055673388e-07,1.71752558968323e-06
"BAIAP2",1.27858841499158,3.21069840580586,3.23042864274637e-07,1.71972818922674e-06
"TRAF1",0.981533065904678,2.82695026282744,3.24162111370682e-07,1.72410254892539e-06
"KIF13A",-0.617161929859515,7.41363333768568,3.24238113415066e-07,1.72410254892539e-06
"ARMT1",-0.522825653414556,4.02534286776897,3.26258058131827e-07,1.73384463708399e-06
"RANBP6",-0.570522065357296,4.81021940689866,3.27204340792023e-07,1.73787299761287e-06
"VEZF1",-0.564557722990826,6.42985277532412,3.32005985736003e-07,1.76236184837783e-06
"KPNA6",-0.386676535279378,6.95341791763267,3.36085605559979e-07,1.7827269155201e-06
"STXBP1",0.691381495032055,3.85779248631544,3.36228746606054e-07,1.7827269155201e-06
"TMEM245",-0.670877119384096,7.02002078241218,3.40233641031008e-07,1.80292579813848e-06
"PAWR",1.08246494049443,2.58068619142649,3.40952710015444e-07,1.80569963634685e-06
"AP5M1",-0.563755172210578,5.12419038828947,3.42690718053276e-07,1.81386354263176e-06
"EPRS",-0.396866598806507,6.97551193917402,3.44080774462103e-07,1.82017743785655e-06
